id,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date
86302,N/A - From RDC,Air,N/A - From RDC,17-May-10,19-May-10,19-May-10
86303,N/A - From RDC,Air Charter,N/A - From RDC,31-May-10,18-May-10,18-May-10
86304,N/A - From RDC,Air,N/A - From RDC,10-May-10,7-May-10,7-May-10
86305,N/A - From RDC,Air,N/A - From RDC,28-May-10,31-May-10,31-May-10
86306,N/A - From RDC,Truck,N/A - From RDC,30-Jun-10,14-Jun-10,14-Jun-10
86307,N/A - From RDC,Air,N/A - From RDC,3-Jun-10,7-Jun-10,7-Jun-10
86308,N/A - From RDC,Air,N/A - From RDC,21-Jun-10,1-Jun-10,1-Jun-10
86309,N/A - From RDC,Truck,N/A - From RDC,30-Jun-10,29-Jun-10,29-Jun-10
86310,N/A - From RDC,Air,N/A - From RDC,5-Jul-10,30-Jun-10,30-Jun-10
86311,N/A - From RDC,Air,N/A - From RDC,9-Jul-10,5-Jul-10,5-Jul-10
86312,N/A - From RDC,Air,N/A - From RDC,15-Jul-10,28-Jun-10,28-Jun-10
86313,N/A - From RDC,Air,N/A - From RDC,15-Jul-10,28-Jun-10,28-Jun-10
86314,N/A - From RDC,Air,N/A - From RDC,15-Jul-10,28-Jun-10,28-Jun-10
86315,N/A - From RDC,Air,N/A - From RDC,15-Jul-10,28-Jun-10,28-Jun-10
86316,N/A - From RDC,Air,N/A - From RDC,15-Jul-10,28-Jun-10,28-Jun-10
86317,N/A - From RDC,Air,N/A - From RDC,30-Jul-10,22-Jul-10,22-Jul-10
86318,N/A - From RDC,Air,N/A - From RDC,31-Aug-10,17-Aug-10,17-Aug-10
86319,N/A - From RDC,Air,N/A - From RDC,21-Sep-10,19-Jul-10,19-Jul-10
86320,N/A - From RDC,Air Charter,N/A - From RDC,16-Aug-10,17-Aug-10,17-Aug-10
86321,N/A - From RDC,Air,N/A - From RDC,10-Aug-10,23-Aug-10,23-Aug-10
86322,N/A - From RDC,Air Charter,N/A - From RDC,31-Aug-10,17-Aug-10,17-Aug-10
86323,N/A - From RDC,Air Charter,N/A - From RDC,31-Aug-10,17-Aug-10,17-Aug-10
86324,N/A - From RDC,Air Charter,N/A - From RDC,31-Aug-10,17-Aug-10,17-Aug-10
86325,N/A - From RDC,Air Charter,N/A - From RDC,31-Aug-10,17-Aug-10,17-Aug-10
86326,N/A - From RDC,Air,N/A - From RDC,23-Aug-10,23-Aug-10,23-Aug-10
86327,N/A - From RDC,Air,N/A - From RDC,31-Aug-10,23-Aug-10,23-Aug-10
86328,N/A - From RDC,Air,N/A - From RDC,31-Aug-10,23-Aug-10,23-Aug-10
86329,N/A - From RDC,Air Charter,N/A - From RDC,12-Aug-10,17-Aug-10,17-Aug-10
86330,N/A - From RDC,Air,N/A - From RDC,29-Oct-10,27-Sep-10,27-Sep-10
86331,N/A - From RDC,Air,N/A - From RDC,21-Sep-10,24-Aug-10,24-Aug-10
86332,N/A - From RDC,Air,N/A - From RDC,22-Sep-10,1-Sep-10,1-Sep-10
86333,N/A - From RDC,Air,N/A - From RDC,10-Sep-10,6-Sep-10,6-Sep-10
86334,N/A - From RDC,Air,N/A - From RDC,30-Sep-10,10-Sep-10,10-Sep-10
86335,N/A - From RDC,Air,N/A - From RDC,30-Sep-10,25-Sep-10,25-Sep-10
86336,N/A - From RDC,Truck,N/A - From RDC,15-Oct-10,29-Oct-10,29-Oct-10
86337,N/A - From RDC,Air,N/A - From RDC,30-Sep-10,7-Oct-10,7-Oct-10
86338,N/A - From RDC,Air,N/A - From RDC,23-Nov-10,19-Sep-10,19-Sep-10
86339,N/A - From RDC,Air,N/A - From RDC,23-Nov-10,19-Sep-10,19-Sep-10
86340,N/A - From RDC,Truck,N/A - From RDC,4-Nov-10,12-Oct-10,12-Oct-10
86341,N/A - From RDC,Air,N/A - From RDC,22-Oct-10,10-Nov-10,10-Nov-10
86342,N/A - From RDC,Air,N/A - From RDC,22-Oct-10,10-Nov-10,10-Nov-10
86343,N/A - From RDC,Truck,N/A - From RDC,4-Nov-10,22-Oct-10,22-Oct-10
86344,N/A - From RDC,Air,N/A - From RDC,20-Oct-10,26-Oct-10,26-Oct-10
86345,N/A - From RDC,Air,N/A - From RDC,22-Oct-10,10-Nov-10,10-Nov-10
86346,N/A - From RDC,Truck,N/A - From RDC,30-Nov-10,26-Nov-10,26-Nov-10
86347,N/A - From RDC,Truck,N/A - From RDC,30-Nov-10,26-Nov-10,26-Nov-10
86348,N/A - From RDC,Air Charter,N/A - From RDC,16-Nov-10,10-Nov-10,10-Nov-10
86349,N/A - From RDC,Air Charter,N/A - From RDC,18-Nov-10,9-Nov-10,9-Nov-10
86350,N/A - From RDC,Truck,N/A - From RDC,14-Dec-10,7-Jan-11,7-Jan-11
86351,N/A - From RDC,Truck,N/A - From RDC,26-Nov-10,3-Dec-10,3-Dec-10
86352,N/A - From RDC,Truck,N/A - From RDC,26-Nov-10,3-Dec-10,3-Dec-10
86353,N/A - From RDC,Air,N/A - From RDC,2-Dec-10,29-Nov-10,29-Nov-10
86354,N/A - From RDC,Truck,N/A - From RDC,30-Nov-10,22-Dec-10,22-Dec-10
86355,N/A - From RDC,Air,N/A - From RDC,31-Jan-11,8-Dec-10,8-Dec-10
86356,N/A - From RDC,Air,N/A - From RDC,31-Jan-11,8-Dec-10,8-Dec-10
86357,N/A - From RDC,Truck,N/A - From RDC,15-Dec-10,1-Dec-10,1-Dec-10
86358,N/A - From RDC,Air,N/A - From RDC,15-Dec-10,15-Dec-10,15-Dec-10
86359,N/A - From RDC,Truck,N/A - From RDC,31-Jan-11,24-Jan-11,24-Jan-11
86360,N/A - From RDC,Air,N/A - From RDC,31-Jan-11,24-Jan-11,24-Jan-11
86361,N/A - From RDC,Air Charter,N/A - From RDC,22-Feb-11,16-Feb-11,16-Feb-11
86362,N/A - From RDC,Air Charter,N/A - From RDC,22-Feb-11,16-Feb-11,16-Feb-11
86363,N/A - From RDC,Air Charter,N/A - From RDC,17-Feb-11,16-Feb-11,16-Feb-11
86364,N/A - From RDC,Air Charter,N/A - From RDC,21-Feb-11,16-Feb-11,16-Feb-11
86365,N/A - From RDC,Air,N/A - From RDC,8-Feb-11,23-Dec-10,23-Dec-10
86366,N/A - From RDC,Air,N/A - From RDC,28-Feb-11,16-Mar-11,16-Mar-11
86367,N/A - From RDC,Air,N/A - From RDC,16-Feb-11,22-Feb-11,22-Feb-11
86368,N/A - From RDC,Air,N/A - From RDC,31-Mar-11,15-Mar-11,15-Mar-11
86369,N/A - From RDC,Air,N/A - From RDC,31-Mar-11,15-Mar-11,15-Mar-11
86371,N/A - From RDC,Air,N/A - From RDC,31-Mar-11,29-Mar-11,29-Mar-11
86372,N/A - From RDC,Truck,N/A - From RDC,15-Apr-11,5-Apr-11,5-Apr-11
86373,N/A - From RDC,Air,N/A - From RDC,5-Apr-11,1-Apr-11,1-Apr-11
86391,N/A - From RDC,Truck,N/A - From RDC,30-Apr-11,20-Jun-11,20-Jun-11
86374,N/A - From RDC,Air,N/A - From RDC,20-Apr-11,10-Jun-11,10-Jun-11
86375,N/A - From RDC,Air,N/A - From RDC,7-Apr-11,31-Mar-11,31-Mar-11
86376,N/A - From RDC,Air Charter,N/A - From RDC,21-Jun-11,11-May-11,11-May-11
86377,N/A - From RDC,Air Charter,N/A - From RDC,21-Jun-11,10-May-11,10-May-11
86378,N/A - From RDC,Truck,N/A - From RDC,20-Apr-11,20-May-11,20-May-11
86379,N/A - From RDC,Truck,N/A - From RDC,31-May-11,25-May-11,25-May-11
86380,N/A - From RDC,Truck,N/A - From RDC,11-Apr-11,20-May-11,20-May-11
86381,N/A - From RDC,Truck,N/A - From RDC,11-May-11,24-May-11,24-May-11
86382,N/A - From RDC,Truck,N/A - From RDC,11-May-11,24-May-11,24-May-11
86384,N/A - From RDC,Truck,N/A - From RDC,31-May-11,13-Jun-11,13-Jun-11
86385,N/A - From RDC,Air Charter,N/A - From RDC,15-Jun-11,6-Jul-11,6-Jul-11
86386,N/A - From RDC,Air,N/A - From RDC,11-May-11,13-Jun-11,13-Jun-11
86387,N/A - From RDC,Air Charter,N/A - From RDC,21-Jun-11,5-Jul-11,5-Jul-11
86388,N/A - From RDC,Air Charter,N/A - From RDC,15-Jun-11,6-Jul-11,6-Jul-11
86389,N/A - From RDC,Air,N/A - From RDC,27-Oct-11,15-Jun-11,15-Jun-11
86390,N/A - From RDC,Air,N/A - From RDC,13-Jun-11,9-Jun-11,9-Jun-11
86392,N/A - From RDC,Air,N/A - From RDC,30-Jun-11,26-Jun-11,26-Jun-11
86393,N/A - From RDC,Air,N/A - From RDC,19-Jul-11,28-Jun-11,28-Jun-11
86394,N/A - From RDC,Truck,N/A - From RDC,31-Aug-11,1-Sep-11,1-Sep-11
86395,N/A - From RDC,Air Charter,N/A - From RDC,22-Jul-11,6-Jul-11,6-Jul-11
86396,N/A - From RDC,Truck,N/A - From RDC,5-Aug-11,5-Aug-11,5-Aug-11
86397,N/A - From RDC,Truck,N/A - From RDC,31-Aug-11,15-Sep-11,15-Sep-11
86398,N/A - From RDC,Air,N/A - From RDC,27-Sep-11,12-Sep-11,12-Sep-11
86399,N/A - From RDC,Air,N/A - From RDC,31-Aug-11,3-Aug-11,3-Aug-11
86400,N/A - From RDC,Truck,N/A - From RDC,22-Sep-11,26-Aug-11,26-Aug-11
86401,N/A - From RDC,Air,N/A - From RDC,27-Sep-11,10-Sep-11,10-Sep-11
86402,N/A - From RDC,Air,N/A - From RDC,14-Nov-11,14-Nov-11,14-Nov-11
86403,N/A - From RDC,Truck,N/A - From RDC,29-Sep-11,29-Aug-11,29-Aug-11
86404,N/A - From RDC,Truck,N/A - From RDC,30-Sep-11,19-Sep-11,19-Sep-11
86405,N/A - From RDC,Truck,N/A - From RDC,5-Aug-11,24-Aug-11,24-Aug-11
86406,N/A - From RDC,Truck,N/A - From RDC,30-Nov-11,30-Nov-11,30-Nov-11
86408,N/A - From RDC,Truck,N/A - From RDC,20-Sep-11,6-Sep-11,6-Sep-11
86409,N/A - From RDC,Air,N/A - From RDC,12-Oct-11,12-Oct-11,12-Oct-11
86410,N/A - From RDC,Truck,N/A - From RDC,30-Sep-11,7-Oct-11,7-Oct-11
86411,N/A - From RDC,Truck,N/A - From RDC,30-Sep-11,26-Sep-11,26-Sep-11
86412,N/A - From RDC,Air,N/A - From RDC,15-Dec-11,28-Sep-11,28-Sep-11
86413,N/A - From RDC,Air,N/A - From RDC,15-Dec-11,28-Sep-11,28-Sep-11
86414,N/A - From RDC,Air Charter,N/A - From RDC,15-Jun-11,28-Sep-11,28-Sep-11
86415,N/A - From RDC,Air Charter,N/A - From RDC,3-Nov-11,28-Sep-11,28-Sep-11
86417,N/A - From RDC,Truck,N/A - From RDC,19-Jan-12,4-Nov-11,4-Nov-11
86418,N/A - From RDC,Air,N/A - From RDC,31-Oct-11,28-Feb-12,28-Feb-12
86419,N/A - From RDC,Truck,N/A - From RDC,29-Dec-11,15-Nov-11,15-Nov-11
86420,N/A - From RDC,Truck,N/A - From RDC,15-Dec-11,14-Dec-11,14-Dec-11
86421,N/A - From RDC,Truck,N/A - From RDC,27-Dec-11,28-Nov-11,28-Nov-11
86422,N/A - From RDC,Truck,N/A - From RDC,19-Jan-12,28-Nov-11,28-Nov-11
86423,N/A - From RDC,Truck,N/A - From RDC,9-Jan-12,1-Dec-11,1-Dec-11
86424,N/A - From RDC,Truck,N/A - From RDC,9-Jan-12,1-Dec-11,1-Dec-11
86425,N/A - From RDC,Air,N/A - From RDC,5-Dec-11,20-Nov-11,20-Nov-11
86426,N/A - From RDC,Truck,N/A - From RDC,2-Mar-12,5-Dec-11,5-Dec-11
86427,N/A - From RDC,Air,N/A - From RDC,30-Dec-11,5-Dec-11,5-Dec-11
86428,N/A - From RDC,Air Charter,N/A - From RDC,20-Dec-11,18-Dec-11,18-Dec-11
86429,N/A - From RDC,Air Charter,N/A - From RDC,2-Mar-12,18-Dec-11,18-Dec-11
86430,N/A - From RDC,Air Charter,N/A - From RDC,16-Mar-12,18-Dec-11,18-Dec-11
86431,N/A - From RDC,Air,N/A - From RDC,31-Jan-12,17-Jan-12,17-Jan-12
86432,N/A - From RDC,Air,N/A - From RDC,27-Jan-12,18-Jan-12,18-Jan-12
86433,N/A - From RDC,Truck,N/A - From RDC,16-Feb-12,3-Feb-12,3-Feb-12
86435,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86436,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86437,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86438,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86439,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86440,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86441,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86442,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
86443,N/A - From RDC,Air,N/A - From RDC,10-Feb-12,14-Feb-12,14-Feb-12
86444,N/A - From RDC,Air,N/A - From RDC,30-Mar-12,4-Feb-12,4-Feb-12
86445,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,3-Apr-12,3-Apr-12
86446,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12
86447,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12
86448,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12
86449,N/A - From RDC,Truck,N/A - From RDC,28-Feb-12,17-Feb-12,17-Feb-12
86450,N/A - From RDC,Truck,N/A - From RDC,29-Feb-12,17-Feb-12,17-Feb-12
86451,N/A - From RDC,Air,N/A - From RDC,30-Mar-12,13-Feb-12,13-Feb-12
86452,N/A - From RDC,Air,N/A - From RDC,15-Mar-12,12-Mar-12,12-Mar-12
86453,N/A - From RDC,Truck,N/A - From RDC,30-Mar-12,14-Feb-12,14-Feb-12
86454,N/A - From RDC,Truck,N/A - From RDC,19-Mar-12,15-Feb-12,15-Feb-12
86455,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
86456,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
86457,N/A - From RDC,Air,N/A - From RDC,30-Mar-12,7-Mar-12,7-Mar-12
86458,N/A - From RDC,Truck,N/A - From RDC,7-May-12,24-May-12,24-May-12
86459,N/A - From RDC,Air,N/A - From RDC,26-Apr-12,4-May-12,4-May-12
86477,N/A - From RDC,Air,N/A - From RDC,24-Aug-12,4-Jun-12,4-Jun-12
86460,N/A - From RDC,Air,N/A - From RDC,26-Apr-12,4-May-12,4-May-12
86461,N/A - From RDC,Truck,N/A - From RDC,24-Apr-12,3-Apr-12,3-Apr-12
86463,N/A - From RDC,Air,N/A - From RDC,3-May-12,27-Mar-12,27-Mar-12
86464,N/A - From RDC,Truck,N/A - From RDC,13-Apr-12,10-Apr-12,10-Apr-12
86465,N/A - From RDC,Truck,N/A - From RDC,13-Apr-12,10-Apr-12,10-Apr-12
86466,N/A - From RDC,Truck,N/A - From RDC,13-Apr-12,10-Apr-12,10-Apr-12
86467,N/A - From RDC,Truck,N/A - From RDC,15-May-12,16-Apr-12,16-Apr-12
86468,N/A - From RDC,Truck,N/A - From RDC,7-May-12,10-May-12,10-May-12
86469,N/A - From RDC,Air,N/A - From RDC,26-Apr-12,8-Apr-12,8-Apr-12
86470,N/A - From RDC,Air,N/A - From RDC,23-May-12,8-May-12,8-May-12
86471,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,30-Apr-12,30-Apr-12
86472,N/A - From RDC,Truck,N/A - From RDC,12-Jun-12,25-May-12,25-May-12
86473,N/A - From RDC,Truck,N/A - From RDC,12-Jun-12,25-May-12,25-May-12
86474,N/A - From RDC,Truck,N/A - From RDC,26-Jul-12,18-Jun-12,18-Jun-12
86475,N/A - From RDC,Air,N/A - From RDC,30-May-12,30-May-12,30-May-12
86476,N/A - From RDC,Truck,N/A - From RDC,23-Aug-12,18-Jun-12,18-Jun-12
86478,N/A - From RDC,Truck,N/A - From RDC,17-Aug-12,8-Jun-12,8-Jun-12
86479,N/A - From RDC,Truck,N/A - From RDC,14-Aug-12,27-Jun-12,27-Jun-12
86480,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,9-Jul-12,9-Jul-12
86481,N/A - From RDC,Air,N/A - From RDC,21-Jun-12,15-Jun-12,15-Jun-12
86482,N/A - From RDC,Truck,N/A - From RDC,14-Aug-12,27-Jun-12,27-Jun-12
86483,N/A - From RDC,Truck,N/A - From RDC,14-Aug-12,27-Jun-12,27-Jun-12
86484,N/A - From RDC,Truck,N/A - From RDC,21-Aug-12,22-Aug-12,22-Aug-12
86485,N/A - From RDC,Truck,N/A - From RDC,16-Oct-12,27-Jun-12,27-Jun-12
86486,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,3-Jun-12,3-Jun-12
86487,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,3-Jun-12,3-Jun-12
86488,N/A - From RDC,Truck,N/A - From RDC,7-Aug-12,25-Jul-12,25-Jul-12
86489,N/A - From RDC,Truck,N/A - From RDC,4-Sep-12,22-Aug-12,22-Aug-12
86490,N/A - From RDC,Truck,N/A - From RDC,23-Aug-12,30-Jul-12,30-Jul-12
86491,N/A - From RDC,Truck,N/A - From RDC,23-Aug-12,30-Jul-12,30-Jul-12
86492,N/A - From RDC,Truck,N/A - From RDC,26-Jul-12,30-Jul-12,30-Jul-12
86493,N/A - From RDC,Air,N/A - From RDC,31-Jul-12,31-Jul-12,31-Jul-12
86494,N/A - From RDC,Truck,N/A - From RDC,31-Aug-12,22-Aug-12,22-Aug-12
86496,N/A - From RDC,Air Charter,N/A - From RDC,30-Jul-12,24-Jul-12,24-Jul-12
86497,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,24-Jul-12,24-Jul-12
86498,N/A - From RDC,Air Charter,N/A - From RDC,30-Jul-12,24-Jul-12,24-Jul-12
86499,N/A - From RDC,Truck,N/A - From RDC,15-Aug-12,15-Aug-12,15-Aug-12
86500,N/A - From RDC,Air,N/A - From RDC,24-Aug-12,31-Jul-12,31-Jul-12
86501,N/A - From RDC,Air,N/A - From RDC,11-Sep-12,8-Aug-12,8-Aug-12
86502,N/A - From RDC,Truck,N/A - From RDC,31-Aug-12,12-Aug-12,12-Aug-12
86503,N/A - From RDC,Air,N/A - From RDC,31-Aug-12,16-Aug-12,16-Aug-12
86504,N/A - From RDC,Air,N/A - From RDC,30-Aug-12,30-Aug-12,30-Aug-12
86505,N/A - From RDC,Air Charter,N/A - From RDC,20-Aug-12,14-Aug-12,14-Aug-12
86506,N/A - From RDC,Air,N/A - From RDC,31-Aug-12,14-Aug-12,14-Aug-12
86507,N/A - From RDC,Air,N/A - From RDC,2-Oct-12,29-Aug-12,29-Aug-12
86508,N/A - From RDC,Air,N/A - From RDC,14-Feb-13,14-Feb-13,14-Feb-13
86509,N/A - From RDC,Air,N/A - From RDC,14-Feb-13,14-Feb-13,14-Feb-13
86510,N/A - From RDC,Air,N/A - From RDC,31-Aug-12,13-Aug-12,13-Aug-12
86511,N/A - From RDC,Air,N/A - From RDC,29-Oct-12,29-Oct-12,29-Oct-12
86512,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,31-Oct-12,31-Oct-12
86513,N/A - From RDC,Truck,N/A - From RDC,15-Nov-12,15-Nov-12,15-Nov-12
86514,N/A - From RDC,Air,N/A - From RDC,15-Nov-12,23-Oct-12,23-Oct-12
86515,N/A - From RDC,Truck,N/A - From RDC,30-Oct-12,10-Oct-12,10-Oct-12
86516,N/A - From RDC,Truck,N/A - From RDC,10-Oct-12,5-Oct-12,5-Oct-12
86517,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,5-Oct-12,5-Oct-12
86518,N/A - From RDC,Air,N/A - From RDC,30-Nov-12,30-Nov-12,30-Nov-12
86519,N/A - From RDC,Truck,N/A - From RDC,30-Oct-12,24-Oct-12,24-Oct-12
86520,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,18-Oct-12,18-Oct-12
86521,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,18-Oct-12,18-Oct-12
86522,N/A - From RDC,Truck,N/A - From RDC,30-Nov-12,31-Oct-12,31-Oct-12
86523,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,19-Oct-12,19-Oct-12
86524,N/A - From RDC,Truck,N/A - From RDC,30-Nov-12,6-Nov-12,6-Nov-12
86525,N/A - From RDC,Air,N/A - From RDC,8-Nov-12,29-Oct-12,29-Oct-12
86526,N/A - From RDC,Truck,N/A - From RDC,31-Jan-13,24-Oct-12,24-Oct-12
86527,N/A - From RDC,Truck,N/A - From RDC,17-Dec-12,17-Dec-12,17-Dec-12
86528,N/A - From RDC,Truck,N/A - From RDC,17-Dec-12,17-Dec-12,17-Dec-12
86529,N/A - From RDC,Truck,N/A - From RDC,6-Dec-12,20-Nov-12,20-Nov-12
86530,N/A - From RDC,Air,N/A - From RDC,7-Dec-12,28-Nov-12,28-Nov-12
86531,N/A - From RDC,Truck,N/A - From RDC,11-Jan-13,11-Jan-13,11-Jan-13
86532,N/A - From RDC,Air,N/A - From RDC,4-Dec-12,4-Dec-12,4-Dec-12
86533,N/A - From RDC,Truck,N/A - From RDC,31-Dec-12,6-Dec-12,6-Dec-12
86534,N/A - From RDC,Truck,N/A - From RDC,1-Feb-13,14-Jan-13,14-Jan-13
86535,N/A - From RDC,Truck,N/A - From RDC,1-Feb-13,14-Jan-13,14-Jan-13
86536,N/A - From RDC,Truck,N/A - From RDC,27-Feb-13,14-Jan-13,14-Jan-13
86537,N/A - From RDC,Truck,N/A - From RDC,4-Mar-13,4-Mar-13,4-Mar-13
86538,N/A - From RDC,Truck,N/A - From RDC,11-Jan-13,11-Jan-13,11-Jan-13
86539,N/A - From RDC,Air,N/A - From RDC,28-Feb-13,25-Jan-13,25-Jan-13
86540,N/A - From RDC,Truck,N/A - From RDC,21-Dec-12,13-Dec-12,13-Dec-12
86541,N/A - From RDC,Air,N/A - From RDC,11-Sep-13,11-Sep-13,11-Sep-13
86543,N/A - From RDC,Air,N/A - From RDC,22-Feb-13,25-Feb-13,25-Feb-13
86544,N/A - From RDC,Air,N/A - From RDC,11-Feb-13,7-Mar-13,7-Mar-13
86545,N/A - From RDC,Truck,N/A - From RDC,22-Mar-13,22-Mar-13,22-Mar-13
86548,N/A - From RDC,Air,N/A - From RDC,18-Mar-13,8-Aug-13,8-Aug-13
86549,N/A - From RDC,Air,N/A - From RDC,18-Mar-13,8-Aug-13,8-Aug-13
86550,N/A - From RDC,Truck,N/A - From RDC,28-Feb-13,28-Feb-13,28-Feb-13
86551,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,25-Feb-13,25-Feb-13
86552,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,25-Feb-13,25-Feb-13
86553,N/A - From RDC,Truck,N/A - From RDC,14-Mar-13,14-Mar-13,14-Mar-13
86554,N/A - From RDC,Truck,N/A - From RDC,15-Apr-13,23-Mar-13,23-Mar-13
86555,N/A - From RDC,Truck,N/A - From RDC,25-Jun-13,1-Apr-13,1-Apr-13
86556,N/A - From RDC,Air,N/A - From RDC,18-Apr-13,15-Mar-13,15-Mar-13
86558,N/A - From RDC,Truck,N/A - From RDC,15-Apr-13,8-Apr-13,8-Apr-13
86559,N/A - From RDC,Air,N/A - From RDC,2-May-13,29-Mar-13,29-Mar-13
86561,N/A - From RDC,Truck,N/A - From RDC,6-Jun-13,20-Jun-13,20-Jun-13
86562,N/A - From RDC,Truck,N/A - From RDC,6-Jun-13,20-Jun-13,20-Jun-13
86563,N/A - From RDC,Air,N/A - From RDC,9-Aug-13,9-Aug-13,9-Aug-13
86564,N/A - From RDC,Air,N/A - From RDC,30-Apr-13,24-Apr-13,24-Apr-13
86565,N/A - From RDC,Air,N/A - From RDC,30-Apr-13,24-Apr-13,24-Apr-13
86566,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,3-May-13,3-May-13
86567,N/A - From RDC,Air,N/A - From RDC,28-Jun-13,14-May-13,14-May-13
86568,N/A - From RDC,Truck,N/A - From RDC,1-Aug-13,1-Aug-13,1-Aug-13
86569,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,3-May-13,3-May-13
86572,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,10-May-13,10-May-13
86573,N/A - From RDC,Truck,N/A - From RDC,31-May-13,18-Jun-13,18-Jun-13
86574,N/A - From RDC,Truck,N/A - From RDC,26-Jul-13,26-Jul-13,26-Jul-13
86575,N/A - From RDC,Truck,N/A - From RDC,28-Jun-13,7-Jun-13,7-Jun-13
86576,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,29-May-13,29-May-13
86577,N/A - From RDC,Air Charter,N/A - From RDC,31-May-13,28-May-13,28-May-13
86579,N/A - From RDC,Truck,N/A - From RDC,27-Aug-13,24-Jul-13,24-Jul-13
86580,N/A - From RDC,Truck,N/A - From RDC,22-Oct-13,22-Oct-13,11-Nov-13
86581,N/A - From RDC,Air,N/A - From RDC,31-Jul-13,19-Jul-13,19-Jul-13
86582,N/A - From RDC,Air Charter,N/A - From RDC,22-Jul-13,31-Jul-13,31-Jul-13
86584,N/A - From RDC,Truck,N/A - From RDC,1-Aug-13,1-Aug-13,1-Aug-13
86585,N/A - From RDC,Truck,N/A - From RDC,1-Aug-13,1-Aug-13,1-Aug-13
86586,N/A - From RDC,Air Charter,N/A - From RDC,21-Aug-13,23-Jul-13,23-Jul-13
86587,N/A - From RDC,Air Charter,N/A - From RDC,4-Sep-13,23-Jul-13,23-Jul-13
86588,N/A - From RDC,Air Charter,N/A - From RDC,21-Aug-13,30-Jul-13,30-Jul-13
86589,N/A - From RDC,Air,N/A - From RDC,6-Aug-13,21-May-13,18-Nov-14
86590,N/A - From RDC,Air,N/A - From RDC,27-Sep-13,27-Sep-13,27-Sep-13
86591,N/A - From RDC,Air,N/A - From RDC,29-Aug-13,13-Sep-13,13-Sep-13
86592,N/A - From RDC,Air,N/A - From RDC,27-Aug-13,8-Feb-14,11-Mar-14
86593,N/A - From RDC,Air,N/A - From RDC,28-Aug-13,8-Feb-14,11-Mar-14
86595,N/A - From RDC,Truck,N/A - From RDC,28-Aug-13,28-Aug-13,28-Aug-13
86596,N/A - From RDC,Air,N/A - From RDC,13-Oct-13,21-May-13,18-Nov-14
86597,N/A - From RDC,Truck,N/A - From RDC,13-Nov-13,13-Nov-13,2-Dec-13
86598,N/A - From RDC,Truck,N/A - From RDC,12-Sep-13,20-Sep-13,20-Sep-13
86599,N/A - From RDC,Truck,N/A - From RDC,29-Nov-13,12-Oct-13,27-Nov-13
86600,N/A - From RDC,Air,N/A - From RDC,9-Sep-13,10-Sep-13,10-Sep-13
86601,N/A - From RDC,Truck,N/A - From RDC,30-Sep-13,13-Sep-13,13-Sep-13
86602,N/A - From RDC,Air Charter,N/A - From RDC,18-Sep-13,12-Sep-13,12-Sep-13
86603,N/A - From RDC,Air Charter,N/A - From RDC,18-Sep-13,12-Sep-13,12-Sep-13
86711,N/A - From RDC,Truck,N/A - From RDC,4-Sep-14,25-Jul-14,31-Jul-14
86604,N/A - From RDC,Air,N/A - From RDC,26-Sep-13,21-May-13,18-Nov-14
86605,N/A - From RDC,Air,N/A - From RDC,30-Sep-13,4-Oct-13,22-Oct-13
